날짜,Negative,Positive,X_t,nsi
2022/04/04,446.0,1479.0,0.5366233766233767,90.824
2022/04/05,673.0,2187.0,0.5293706293706294,89.954
2022/04/06,901.0,3173.0,0.5576828669612175,93.818
2022/04/07,984.0,4095.0,0.6125221500295334,101.234
2022/04/08,947.0,4088.0,0.6238331678252235,102.758
2022/04/09,924.0,4109.0,0.6328233657858137,103.963
2022/04/10,893.0,4233.0,0.6515801794771752,106.492
2022/04/11,969.0,4415.0,0.6400445765230312,104.874
2022/04/12,1433.0,4585.0,0.523762047191758,88.924
2022/04/13,1561.0,4429.0,0.4787979966611018,83.046
2022/04/14,1666.0,4249.0,0.4366863905325444,77.942
2022/04/15,1729.0,4210.0,0.4177470954706179,76.201
2022/04/16,1759.0,4250.0,0.4145448493925778,76.541
2022/04/17,1780.0,4297.0,0.4141846305742965,77.191
2022/04/18,1694.0,4235.0,0.4285714285714285,79.511
2022/04/19,1098.0,4027.0,0.5715121951219512,97.184
2022/04/20,916.0,4063.0,0.6320546294436634,104.669
2022/04/21,891.0,3998.0,0.6355082839026386,105.071
2022/04/22,988.0,4449.0,0.6365642817730366,105.173
2022/04/23,993.0,4434.0,0.6340519624101714,104.832
2022/04/24,1028.0,4379.0,0.6197521731089328,103.019
2022/04/25,1194.0,4661.0,0.5921434671221179,99.534
2022/04/26,1319.0,5590.0,0.6181791865682443,102.823
2022/04/27,1353.0,5794.0,0.6213795998320973,103.216
2022/04/28,1448.0,6754.0,0.6469153864910997,106.442
2022/04/29,1367.0,6626.0,0.65795070686851,107.803
2022/04/30,1415.0,6621.0,0.647834743653559,106.466
2022/05/01,161.0,361.0,0.3831417624521073,73.346
2022/05/02,533.0,1519.0,0.4805068226120857,85.73
2022/05/03,767.0,2913.0,0.5831521739130435,98.543
2022/05/04,959.0,3686.0,0.5870828848223897,99.039
2022/05/05,1059.0,3969.0,0.5787589498806682,98.001
2022/05/06,1178.0,4439.0,0.5805590172690048,98.235
2022/05/07,1220.0,4529.0,0.575578361454166,97.614
2022/05/08,1181.0,4450.0,0.5805363168176167,98.252
2022/05/09,1069.0,5377.0,0.6683214396524977,109.395
2022/05/10,980.0,4737.0,0.6571628476473675,107.919
