날짜,Negative,Positive,X_t,nsi,Negative_percent,Positive_percent
2020/08/07,6080.0,3311.0,-0.2948567777659461,102.203,0.647428388882973,0.35257161111702695
2020/08/08,5991.0,3143.0,-0.3118020582439238,98.693,0.6559010291219619,0.3440989708780381
2020/08/09,5594.0,3104.0,-0.2862727063692803,104.018,0.6431363531846401,0.35686364681535987
2020/08/10,4472.0,2657.0,-0.2545939121896479,110.491,0.6272969560948239,0.37270304390517606
2020/08/11,3862.0,2298.0,-0.2538961038961039,110.373,0.6269480519480519,0.3730519480519481
2020/08/12,3543.0,2307.0,-0.2112820512820512,118.399,0.6056410256410256,0.3943589743589744
2020/08/13,3217.0,2024.0,-0.2276283152070215,114.487,0.6138141576035108,0.38618584239648923
2020/08/14,3211.0,2069.0,-0.2162878787878787,116.1,0.6081439393939394,0.3918560606060606
2020/08/15,3026.0,2080.0,-0.1852722287504896,120.919,0.5926361143752448,0.4073638856247552
2020/08/16,2785.0,1908.0,-0.1868740677604943,119.515,0.5934370338802472,0.40656296611975284
2020/08/17,2377.0,1620.0,-0.1893920440330247,118.166,0.5946960220165124,0.4053039779834876
2020/08/18,2274.0,1489.0,-0.208610151474887,114.238,0.6043050757374435,0.3956949242625565
2020/08/19,2611.0,1370.0,-0.3117307209243908,95.918,0.6558653604621955,0.3441346395378046
2020/08/20,2563.0,1325.0,-0.3184156378600823,94.782,0.6592078189300411,0.34079218106995884
2020/08/21,2088.0,1021.0,-0.3431971695078804,90.477,0.6715985847539402,0.3284014152460598
2020/08/22,1974.0,940.0,-0.3548387096774194,88.624,0.6774193548387096,0.3225806451612903
2020/08/23,1965.0,902.0,-0.3707708405999302,86.14,0.6853854202999651,0.31461457970003487
2020/08/24,1870.0,829.0,-0.3856984068173397,84.018,0.6928492034086698,0.3071507965913301
2020/08/25,1813.0,983.0,-0.2968526466380544,99.671,0.6484263233190272,0.35157367668097284
2020/08/26,1381.0,950.0,-0.1848991848991849,118.772,0.5924495924495925,0.40755040755040756
2020/08/27,1135.0,748.0,-0.2055231014338821,114.768,0.602761550716941,0.39723844928305896
2020/08/28,1186.0,800.0,-0.1943605236656596,116.161,0.5971802618328298,0.4028197381671702
2020/08/29,1175.0,795.0,-0.1928934010152284,115.915,0.5964467005076142,0.4035532994923858
2020/08/30,1212.0,842.0,-0.1801363193768257,117.43,0.5900681596884129,0.40993184031158714
2020/08/31,1522.0,975.0,-0.2190628754505406,110.856,0.6095314377252703,0.3904685622747297
2020/09/01,1378.0,784.0,-0.274745605920444,101.734,0.637372802960222,0.36262719703977797
2020/09/02,1270.0,694.0,-0.2932790224032586,98.689,0.6466395112016293,0.3533604887983707
2020/09/03,1239.0,722.0,-0.2636409994900561,103.583,0.6318204997450281,0.3681795002549719
2020/09/04,1207.0,719.0,-0.2533748701973001,105.25,0.6266874350986501,0.37331256490134995
2020/09/05,1190.0,703.0,-0.2572636027469624,104.554,0.6286318013734813,0.37136819862651876
2020/09/06,1158.0,679.0,-0.2607512248230811,103.93,0.6303756124115406,0.36962438758845945
2020/09/07,962.0,698.0,-0.1590361445783132,120.436,0.5795180722891566,0.42048192771084336
2020/09/08,1050.0,760.0,-0.1602209944751381,119.525,0.580110497237569,0.4198895027624309
2020/09/09,1029.0,724.0,-0.1739874500855676,116.81,0.5869937250427838,0.4130062749572162
2020/09/10,1009.0,670.0,-0.201905896366885,112.118,0.6009529481834425,0.3990470518165575
2020/09/11,1051.0,636.0,-0.2459988144635447,105.026,0.6229994072317724,0.3770005927682276
2020/09/12,1041.0,633.0,-0.2437275985663082,105.344,0.6218637992831542,0.3781362007168459
2020/09/13,990.0,600.0,-0.2452830188679245,105.051,0.6226415094339622,0.37735849056603776
2020/09/14,869.0,468.0,-0.299925205684368,96.211,0.649962602842184,0.350037397157816
2020/09/15,799.0,346.0,-0.3956331877729258,81.174,0.6978165938864629,0.3021834061135371
2020/09/16,706.0,297.0,-0.4077766699900299,79.913,0.7038883349950149,0.29611166500498504
2020/09/17,671.0,401.0,-0.251865671641791,104.374,0.6259328358208955,0.37406716417910446
2020/09/18,655.0,437.0,-0.1996336996336996,112.42,0.5998168498168498,0.4001831501831502
2020/09/19,674.0,475.0,-0.1731940818102698,116.202,0.5865970409051349,0.4134029590948651
2020/09/20,711.0,500.0,-0.1742361684558216,115.696,0.5871180842279108,0.41288191577208916
2020/09/21,637.0,445.0,-0.177449168207024,114.901,0.588724584103512,0.411275415896488
2020/09/22,589.0,474.0,-0.1081843838193791,124.412,0.5540921919096896,0.44590780809031044
2020/09/23,707.0,678.0,-0.0209386281588447,134.385,0.5104693140794224,0.48953068592057764
2020/09/24,799.0,581.0,-0.1579710144927536,115.156,0.5789855072463768,0.4210144927536232
2020/09/25,711.0,519.0,-0.1560975609756097,115.118,0.5780487804878048,0.4219512195121951
2020/09/26,694.0,481.0,-0.1812765957446808,111.538,0.5906382978723405,0.4093617021276596
2020/09/27,684.0,481.0,-0.1742489270386266,112.313,0.5871244635193134,0.4128755364806867
2020/09/28,775.0,544.0,-0.1751326762699014,112.026,0.5875663381349507,0.41243366186504926
2020/09/29,760.0,500.0,-0.2063492063492063,107.746,0.6031746031746031,0.3968253968253968
2020/09/30,634.0,299.0,-0.3590568060021436,87.281,0.6795284030010718,0.3204715969989282
2020/10/01,479.0,277.0,-0.2671957671957672,99.661,0.6335978835978836,0.3664021164021164
2020/10/02,460.0,290.0,-0.2266666666666666,105.117,0.6133333333333333,0.38666666666666666
2020/10/03,506.0,350.0,-0.1822429906542056,111.029,0.5911214953271028,0.4088785046728972
2020/10/04,525.0,360.0,-0.1864406779661017,110.345,0.5932203389830508,0.4067796610169492
2020/10/05,583.0,411.0,-0.1730382293762575,112.011,0.5865191146881288,0.4134808853118712
2020/10/06,592.0,414.0,-0.1769383697813121,111.348,0.588469184890656,0.4115308151093439
2020/10/07,623.0,444.0,-0.1677600749765698,112.426,0.5838800374882849,0.41611996251171507
2020/10/08,944.0,537.0,-0.2748143146522619,97.998,0.637407157326131,0.362592842673869
2020/10/09,986.0,514.0,-0.3146666666666666,92.654,0.6573333333333333,0.3426666666666667
2020/10/10,954.0,479.0,-0.3314724354501047,90.461,0.6657362177250523,0.3342637822749477
2020/10/11,944.0,513.0,-0.2958133150308853,95.335,0.6479066575154427,0.3520933424845573
2020/10/12,959.0,486.0,-0.3273356401384083,91.112,0.6636678200692041,0.33633217993079584
2020/10/13,974.0,458.0,-0.3603351955307262,86.783,0.6801675977653632,0.3198324022346369
2020/10/14,1281.0,538.0,-0.4084661902144035,80.683,0.7042330951072018,0.2957669048927982
2020/10/15,1269.0,570.0,-0.3800978792822186,84.735,0.6900489396411092,0.3099510603588907
2020/10/16,1517.0,775.0,-0.3237347294938918,92.309,0.6618673647469459,0.3381326352530541
2020/10/17,1523.0,745.0,-0.3430335097001764,89.827,0.6715167548500882,0.32848324514991184
2020/10/18,1498.0,682.0,-0.3743119266055046,85.846,0.6871559633027523,0.3128440366972477
2020/10/19,1479.0,633.0,-0.4005681818181818,82.678,0.7002840909090909,0.2997159090909091
2020/10/20,1603.0,666.0,-0.4129572498898193,81.429,0.7064786249449097,0.29352137505509035
2020/10/21,1498.0,634.0,-0.4052532833020638,82.745,0.702626641651032,0.2973733583489681
2020/10/22,1572.0,649.0,-0.4155785682125169,81.77,0.7077892841062584,0.29221071589374153
2020/10/23,1577.0,643.0,-0.4207207207207207,81.483,0.7103603603603603,0.2896396396396396
2020/10/24,1660.0,696.0,-0.4091680814940577,83.226,0.7045840407470289,0.29541595925297115
2020/10/25,1809.0,785.0,-0.3947571318427139,85.236,0.6973785659213569,0.302621434078643
2020/10/26,1797.0,821.0,-0.372803666921314,88.095,0.686401833460657,0.313598166539343
2020/10/27,1647.0,813.0,-0.3390243902439024,92.348,0.6695121951219513,0.3304878048780488
2020/10/28,1973.0,1596.0,-0.105631829644158,120.935,0.552815914822079,0.44718408517792096
2020/10/29,2093.0,1848.0,-0.0621669626998223,125.442,0.5310834813499112,0.4689165186500888
2020/10/30,1914.0,1696.0,-0.060387811634349,124.883,0.5301939058171745,0.4698060941828255
2020/10/31,1852.0,1654.0,-0.0564746149458071,124.6,0.5282373074729035,0.4717626925270964
2020/11/01,1810.0,1621.0,-0.0550859807636257,124.068,0.5275429903818128,0.4724570096181871
2020/11/02,1886.0,1722.0,-0.0454545454545454,124.435,0.5227272727272727,0.4772727272727273
2020/11/03,2062.0,1755.0,-0.0804296567985328,120.164,0.5402148283992665,0.45978517160073357
2020/11/04,1636.0,943.0,-0.2687088018611865,99.693,0.6343544009305933,0.36564559906940675
2020/11/05,1258.0,595.0,-0.3577981651376147,90.046,0.6788990825688074,0.3211009174311927
2020/11/06,1388.0,674.0,-0.3462657613967022,91.364,0.6731328806983511,0.3268671193016489
2020/11/07,1349.0,665.0,-0.3396226415094339,92.139,0.6698113207547169,0.330188679245283
2020/11/08,1357.0,672.0,-0.3376047313947757,92.406,0.6688023656973878,0.3311976343026121
2020/11/09,1794.0,779.0,-0.3944811504080839,86.323,0.6972405752040419,0.302759424795958
2020/11/10,1829.0,835.0,-0.3731231231231231,88.753,0.6865615615615616,0.31343843843843844
2020/11/11,1992.0,889.0,-0.3828531759805623,87.806,0.6914265879902811,0.30857341200971883
2020/11/12,2017.0,945.0,-0.3619176232275489,90.159,0.6809588116137745,0.3190411883862255
2020/11/13,1837.0,839.0,-0.3729446935724962,89.048,0.6864723467862481,0.31352765321375187
2020/11/14,1886.0,838.0,-0.3847283406754772,87.876,0.6923641703377387,0.3076358296622614
2020/11/15,1850.0,834.0,-0.3785394932935916,88.644,0.6892697466467959,0.3107302533532042
2020/11/16,1442.0,683.0,-0.3571764705882353,91.021,0.6785882352941176,0.32141176470588234
2020/11/17,1368.0,645.0,-0.3591654247391952,90.866,0.6795827123695977,0.3204172876304024
2020/11/18,1458.0,673.0,-0.3683716564992961,89.938,0.684185828249648,0.3158141717503519
2020/11/19,2269.0,1383.0,-0.2426067907995618,103.589,0.621303395399781,0.37869660460021903
2020/11/20,2530.0,1550.0,-0.2401960784313725,103.836,0.6200980392156863,0.3799019607843137
2020/11/21,2647.0,1621.0,-0.2403936269915651,103.8,0.6201968134957826,0.3798031865042174
2020/11/22,2630.0,1569.0,-0.2526792093355561,102.444,0.626339604667778,0.37366039533222195
2020/11/23,2621.0,1523.0,-0.2649613899613899,101.089,0.632480694980695,0.367519305019305
2020/11/24,2821.0,1602.0,-0.275604793126837,99.914,0.6378023965634185,0.36219760343658153
2020/11/25,2535.0,1513.0,-0.2524703557312253,102.468,0.6262351778656127,0.37376482213438733
2020/11/26,1704.0,710.0,-0.4117647058823529,84.935,0.7058823529411765,0.29411764705882354
2020/11/27,1409.0,516.0,-0.4638961038961039,79.532,0.7319480519480519,0.26805194805194804
2020/11/28,1274.0,479.0,-0.4535082715345123,80.968,0.7267541357672561,0.2732458642327439
2020/11/29,1275.0,508.0,-0.430173864273696,83.699,0.715086932136848,0.284913067863152
2020/11/30,1325.0,592.0,-0.3823682837767345,88.936,0.6911841418883672,0.30881585811163276
2020/12/01,1140.0,608.0,-0.3043478260869565,97.353,0.6521739130434783,0.34782608695652173
2020/12/02,1148.0,707.0,-0.2377358490566037,104.535,0.6188679245283019,0.38113207547169814
2020/12/03,1254.0,898.0,-0.1654275092936803,112.272,0.5827137546468402,0.41728624535315983
2020/12/04,1329.0,1041.0,-0.1215189873417721,116.813,0.5607594936708861,0.43924050632911393
2020/12/05,1453.0,1088.0,-0.1436442345533254,114.293,0.5718221172766628,0.4281778827233373
2020/12/06,1457.0,1093.0,-0.1427450980392156,114.252,0.5713725490196079,0.4286274509803922
2020/12/07,1280.0,990.0,-0.1277533039647577,115.68,0.5638766519823789,0.43612334801762115
2020/12/08,1161.0,884.0,-0.1354523227383863,114.715,0.5677261613691932,0.4322738386308069
2020/12/09,1112.0,777.0,-0.1773425092641609,110.212,0.5886712546320805,0.4113287453679195
2020/12/10,906.0,620.0,-0.1874180865006553,109.094,0.5937090432503277,0.40629095674967236
2020/12/11,833.0,507.0,-0.2432835820895522,103.163,0.6216417910447761,0.3783582089552239
2020/12/12,667.0,429.0,-0.2171532846715328,105.916,0.6085766423357665,0.3914233576642336
2020/12/13,604.0,398.0,-0.2055888223552894,107.114,0.6027944111776448,0.3972055888223553
2020/12/14,608.0,389.0,-0.2196589769307923,105.592,0.6098294884653962,0.3901705115346038
2020/12/15,672.0,374.0,-0.2848948374760994,98.626,0.6424474187380497,0.3575525812619503
2020/12/16,744.0,378.0,-0.3262032085561497,94.222,0.6631016042780749,0.33689839572192515
2020/12/17,789.0,472.0,-0.2513877874702617,102.248,0.6256938937351308,0.37430610626486915
2020/12/18,834.0,503.0,-0.2475691847419596,102.651,0.6237845923709798,0.37621540762902017
2020/12/19,808.0,486.0,-0.2488408037094281,102.506,0.624420401854714,0.3755795981452859
2020/12/20,857.0,493.0,-0.2696296296296296,100.255,0.6348148148148148,0.36518518518518517
2020/12/21,803.0,544.0,-0.192279138827023,108.611,0.5961395694135115,0.4038604305864885
2020/12/22,786.0,568.0,-0.1610044313146233,111.926,0.5805022156573116,0.4194977843426883
2020/12/23,755.0,545.0,-0.1615384615384615,111.787,0.5807692307692308,0.41923076923076924
2020/12/24,728.0,470.0,-0.2153589315525876,105.93,0.6076794657762938,0.39232053422370616
2020/12/25,629.0,439.0,-0.1779026217228464,109.942,0.5889513108614233,0.4110486891385768
2020/12/26,628.0,443.0,-0.172735760971055,110.442,0.5863678804855276,0.41363211951447243
2020/12/27,632.0,512.0,-0.1048951048951049,117.603,0.5524475524475524,0.44755244755244755
2020/12/28,877.0,668.0,-0.1352750809061488,114.204,0.5676375404530745,0.4323624595469256
2020/12/29,880.0,698.0,-0.1153358681875792,116.186,0.5576679340937896,0.4423320659062104
2020/12/30,851.0,719.0,-0.0840764331210191,119.281,0.5420382165605095,0.45796178343949046
2020/12/31,859.0,674.0,-0.1206784083496412,115.249,0.5603392041748206,0.43966079582517936
2021/01/01,57.0,23.0,-0.425,83.189,0.7125,0.2875
2021/01/02,120.0,74.0,-0.2371134020618556,102.983,0.6185567010309279,0.38144329896907214
2021/01/03,181.0,129.0,-0.1677419354838709,110.256,0.5838709677419355,0.4161290322580645
2021/01/04,286.0,237.0,-0.0936902485659655,117.876,0.5468451242829828,0.45315487571701724
2021/01/05,324.0,253.0,-0.1230502599653379,114.668,0.561525129982669,0.43847487001733104
2021/01/06,431.0,320.0,-0.1478029294274301,111.999,0.5739014647137151,0.42609853528628494
2021/01/07,556.0,395.0,-0.1692954784437434,109.702,0.5846477392218717,0.4153522607781283
2021/01/08,545.0,386.0,-0.1707841031149301,109.499,0.5853920515574651,0.4146079484425349
2021/01/09,495.0,339.0,-0.1870503597122302,107.765,0.5935251798561151,0.4064748201438849
2021/01/11,492.0,317.0,-0.2163164400494437,104.686,0.6081582200247219,0.39184177997527814
2021/01/12,453.0,228.0,-0.3303964757709251,92.746,0.6651982378854625,0.33480176211453744
2021/01/13,528.0,288.0,-0.2941176470588235,96.566,0.6470588235294118,0.35294117647058826
2021/01/14,487.0,302.0,-0.2344740177439797,102.838,0.6172370088719898,0.38276299112801015
2021/01/15,434.0,293.0,-0.1939477303988996,107.088,0.5969738651994498,0.4030261348005502
2021/01/16,406.0,305.0,-0.1420534458509142,112.49,0.5710267229254571,0.4289732770745429
2021/01/17,423.0,385.0,-0.047029702970297,122.18,0.5235148514851485,0.47648514851485146
2021/01/18,428.0,401.0,-0.0325693606755126,123.307,0.5162846803377563,0.4837153196622437
2021/01/19,404.0,433.0,0.034647550776583,129.511,0.4826762246117085,0.5173237753882916
2021/01/20,316.0,379.0,0.0906474820143884,134.067,0.4546762589928058,0.5453237410071943
2021/01/21,303.0,333.0,0.0471698113207547,129.081,0.47641509433962265,0.5235849056603774
2021/01/22,236.0,273.0,0.0726915520628683,130.731,0.4636542239685658,0.5363457760314342
2021/01/23,228.0,251.0,0.0480167014613778,127.786,0.4759916492693111,0.524008350730689
2021/01/24,230.0,183.0,-0.1138014527845036,112.646,0.5569007263922519,0.4430992736077482
2021/01/25,197.0,171.0,-0.0706521739130434,116.506,0.5353260869565217,0.46467391304347827
2021/01/26,200.0,131.0,-0.2084592145015106,103.743,0.6042296072507553,0.3957703927492447
2021/01/27,226.0,129.0,-0.2732394366197183,97.742,0.6366197183098592,0.36338028169014086
2021/01/28,237.0,127.0,-0.3021978021978022,95.065,0.6510989010989011,0.3489010989010989
2021/01/29,254.0,127.0,-0.3333333333333333,92.196,0.6666666666666666,0.3333333333333333
2021/01/31,262.0,124.0,-0.3575129533678756,89.99,0.6787564766839378,0.32124352331606215
2021/02/01,254.0,123.0,-0.3474801061007957,90.963,0.6737400530503979,0.32625994694960214
2021/02/02,266.0,109.0,-0.4186666666666667,84.452,0.7093333333333334,0.2906666666666667
2021/02/03,329.0,125.0,-0.4493392070484581,81.787,0.724669603524229,0.2753303964757709
2021/02/04,296.0,106.0,-0.472636815920398,79.873,0.736318407960199,0.263681592039801
2021/02/05,275.0,108.0,-0.4360313315926893,83.377,0.7180156657963447,0.2819843342036554
2021/02/07,272.0,110.0,-0.4240837696335078,84.589,0.7120418848167539,0.2879581151832461
2021/02/08,296.0,118.0,-0.429951690821256,84.183,0.714975845410628,0.28502415458937197
2021/02/09,289.0,110.0,-0.4486215538847117,82.648,0.7243107769423559,0.2756892230576441
2021/02/10,265.0,94.0,-0.4763231197771588,80.365,0.7381615598885793,0.2618384401114206
2021/02/11,163.0,68.0,-0.4112554112554112,86.294,0.7056277056277056,0.2943722943722944
2021/02/12,193.0,96.0,-0.3356401384083045,93.089,0.6678200692041523,0.33217993079584773
2021/02/13,166.0,62.0,-0.4561403508771929,82.445,0.7280701754385965,0.2719298245614035
2021/02/14,157.0,74.0,-0.3593073593073593,91.123,0.6796536796536796,0.3203463203463203
2021/02/15,153.0,72.0,-0.36,91.097,0.68,0.32
2021/02/16,190.0,175.0,-0.0410958904109589,119.38,0.5205479452054794,0.4794520547945205
2021/02/17,220.0,208.0,-0.02803738317757,120.307,0.514018691588785,0.48598130841121495
2021/02/18,254.0,224.0,-0.0627615062761506,117.098,0.5313807531380753,0.4686192468619247
2021/02/19,251.0,216.0,-0.0749464668094218,115.905,0.5374732334047109,0.4625267665952891
2021/02/20,253.0,217.0,-0.076595744680851,115.643,0.5382978723404256,0.46170212765957447
2021/02/21,274.0,212.0,-0.1275720164609053,111.143,0.5637860082304527,0.43621399176954734
2021/02/22,254.0,237.0,-0.0346232179226069,119.053,0.5173116089613035,0.48268839103869654
2021/02/23,200.0,128.0,-0.2195121951219512,103.021,0.6097560975609756,0.3902439024390244
2021/02/24,202.0,114.0,-0.2784810126582278,97.905,0.6392405063291139,0.36075949367088606
2021/02/25,197.0,133.0,-0.1939393939393939,105.248,0.5969696969696969,0.403030303030303
2021/02/26,172.0,117.0,-0.1903114186851211,105.549,0.5951557093425606,0.40484429065743943
2021/03/01,176.0,125.0,-0.1694352159468438,107.347,0.584717607973422,0.4152823920265781
2021/03/02,153.0,122.0,-0.1127272727272727,112.237,0.5563636363636364,0.44363636363636366
2021/03/03,156.0,92.0,-0.2580645161290322,99.554,0.6290322580645161,0.3709677419354839
2021/03/05,178.0,105.0,-0.2579505300353357,99.565,0.6289752650176679,0.3710247349823322
2021/03/06,136.0,79.0,-0.2651162790697674,98.939,0.6325581395348837,0.3674418604651163
2021/03/08,147.0,51.0,-0.4848484848484848,79.856,0.7424242424242424,0.25757575757575757
2021/03/09,143.0,48.0,-0.4973821989528796,78.999,0.7486910994764397,0.2513089005235602
2021/03/10,148.0,67.0,-0.3767441860465116,89.496,0.6883720930232559,0.3116279069767442
2021/03/11,181.0,80.0,-0.3869731800766283,88.663,0.6934865900383141,0.3065134099616858
2021/03/12,210.0,105.0,-0.3333333333333333,93.326,0.6666666666666666,0.3333333333333333
2021/03/13,233.0,114.0,-0.3429394812680115,92.517,0.6714697406340058,0.3285302593659942
2021/03/14,297.0,136.0,-0.371824480369515,90.051,0.6859122401847575,0.3140877598152425
2021/03/15,308.0,160.0,-0.3162393162393162,94.885,0.6581196581196581,0.3418803418803419
