날짜,Negative,Positive,X_t,nsi
2021/04/11,214.0,119.0,-0.2852852852852853,103.118
2021/04/12,235.0,124.0,-0.309192200557103,102.179
2021/04/13,252.0,119.0,-0.3584905660377358,100.255
2021/04/14,599.0,254.0,-0.4044548651817116,98.461
2021/04/15,642.0,256.0,-0.4298440979955457,97.474
2021/04/16,632.0,247.0,-0.4379977246871445,97.166
2021/04/17,623.0,249.0,-0.4288990825688073,97.54
2021/04/18,614.0,235.0,-0.4464075382803298,96.857
2021/04/19,609.0,243.0,-0.4295774647887324,97.545
2021/04/20,613.0,302.0,-0.3398907103825136,101.155
2021/04/21,321.0,170.0,-0.3075356415478615,102.453
2021/04/22,267.0,150.0,-0.2805755395683453,103.531
2021/04/23,259.0,126.0,-0.3454545454545454,100.877
2021/04/25,265.0,121.0,-0.3730569948186528,99.746
2021/04/26,414.0,127.0,-0.5304990757855823,93.299
2021/04/27,459.0,124.0,-0.5746140651801029,91.541
2021/04/28,488.0,88.0,-0.6944444444444444,86.748
2021/04/29,437.0,87.0,-0.6679389312977099,87.972
2021/04/30,433.0,90.0,-0.655831739961759,88.586
2021/05/01,434.0,85.0,-0.6724470134874759,88.031
2021/05/02,436.0,86.0,-0.6704980842911877,88.233
2021/05/03,279.0,85.0,-0.532967032967033,93.9
2021/05/04,306.0,158.0,-0.3189655172413793,102.673
2021/05/05,247.0,128.0,-0.3173333333333333,102.729
2021/05/06,279.0,148.0,-0.306791569086651,103.15
2021/05/07,437.0,286.0,-0.2088520055325034,107.173
2021/05/08,462.0,276.0,-0.2520325203252032,105.348
2021/05/09,619.0,290.0,-0.3619361936193619,100.758
2021/05/10,865.0,340.0,-0.4356846473029045,97.677
2021/05/11,864.0,276.0,-0.5157894736842106,94.337
2021/05/12,949.0,300.0,-0.5196156925540433,94.206
2021/05/13,1040.0,312.0,-0.5384615384615384,93.446
2021/05/14,951.0,197.0,-0.6567944250871081,88.534
2021/05/15,915.0,197.0,-0.64568345323741,89.097
2021/05/16,828.0,196.0,-0.6171875,90.374
2021/05/17,789.0,223.0,-0.5592885375494071,92.865
2021/05/18,822.0,236.0,-0.553875236294896,93.133
2021/05/19,759.0,228.0,-0.5379939209726444,93.839
2021/05/20,695.0,192.0,-0.5670800450958287,92.643
2021/05/21,644.0,176.0,-0.5707317073170731,92.531
2021/05/22,634.0,175.0,-0.5673671199011124,92.715
2021/05/23,598.0,171.0,-0.5552665799739922,93.269
2021/05/24,515.0,134.0,-0.5870570107858244,91.954
2021/05/25,470.0,132.0,-0.5614617940199336,93.089
2021/05/26,495.0,185.0,-0.4558823529411764,97.639
2021/05/27,441.0,206.0,-0.3632148377125193,101.633
2021/05/28,480.0,215.0,-0.381294964028777,100.847
2021/05/29,526.0,220.0,-0.4101876675603217,99.593
2021/05/30,503.0,214.0,-0.403068340306834,99.904
2021/05/31,518.0,216.0,-0.4114441416893733,99.539
2021/06/01,498.0,218.0,-0.3910614525139664,100.432
2021/06/02,458.0,207.0,-0.3774436090225564,101.029
2021/06/03,674.0,326.0,-0.348,102.323
2021/06/04,623.0,309.0,-0.3369098712446352,102.805
2021/06/05,611.0,306.0,-0.3326063249727372,102.985
2021/06/06,625.0,332.0,-0.3061650992685475,104.149
2021/06/07,510.0,283.0,-0.2862547288776797,105.02
2021/06/08,504.0,260.0,-0.3193717277486911,103.521
2021/06/09,500.0,207.0,-0.4144271570014144,99.247
2021/06/10,386.0,92.0,-0.6150627615062761,90.251
2021/06/11,484.0,113.0,-0.6214405360134003,90.027
2021/06/12,458.0,119.0,-0.587521663778163,91.604
2021/06/13,484.0,121.0,-0.6,91.091
2021/06/14,724.0,220.0,-0.5338983050847458,94.105
2021/06/15,732.0,245.0,-0.4984646878198567,95.726
2021/06/16,755.0,269.0,-0.474609375,96.821
2021/06/17,761.0,286.0,-0.4536771728748806,97.781
2021/06/18,815.0,302.0,-0.459265890778872,97.534
2021/06/19,961.0,325.0,-0.494556765163297,95.931
2021/06/20,1048.0,320.0,-0.5321637426900585,94.227
2021/06/21,982.0,282.0,-0.5537974683544303,93.26
2021/06/22,1093.0,305.0,-0.5636623748211731,92.838
2021/06/23,1129.0,318.0,-0.5604699378023497,93.016
2021/06/24,1085.0,336.0,-0.5270935960591133,94.58
2021/06/25,977.0,313.0,-0.5147286821705427,95.171
2021/06/26,870.0,316.0,-0.4671163575042159,97.39
2021/06/27,744.0,289.0,-0.4404646660212972,98.636
2021/06/28,738.0,314.0,-0.403041825095057,100.383
2021/06/29,885.0,350.0,-0.4331983805668016,98.973
2021/06/30,885.0,401.0,-0.3763608087091757,101.638
2021/07/01,989.0,397.0,-0.4271284271284271,99.249
2021/07/02,937.0,397.0,-0.4047976011994003,100.303
2021/07/04,912.0,366.0,-0.4272300469483568,99.242
2021/07/05,1029.0,422.0,-0.4183321847002068,99.666
2021/07/06,926.0,441.0,-0.3547915142648135,102.685
2021/07/07,647.0,362.0,-0.2824578790882061,106.117
2021/07/08,579.0,299.0,-0.3189066059225512,104.359
2021/07/09,897.0,254.0,-0.5586446568201564,92.892
2021/07/10,990.0,249.0,-0.5980629539951574,91.043
2021/07/11,1043.0,249.0,-0.6145510835913313,90.301
2021/07/12,1003.0,214.0,-0.6483155299917831,88.748
2021/07/13,1088.0,193.0,-0.6986729117876659,86.434
2021/07/14,1144.0,180.0,-0.7280966767371602,85.152
2021/07/15,1166.0,157.0,-0.762660619803477,83.662
2021/07/16,708.0,174.0,-0.6054421768707483,91.177
2021/07/17,603.0,177.0,-0.5461538461538461,94.018
2021/07/18,537.0,181.0,-0.4958217270194986,96.426
2021/07/19,557.0,214.0,-0.4448767833981841,98.862
2021/07/20,479.0,171.0,-0.4738461538461538,97.482
2021/07/21,439.0,187.0,-0.402555910543131,100.901
2021/07/22,454.0,201.0,-0.3862595419847328,101.681
2021/07/23,435.0,183.0,-0.4077669902912621,100.642
2021/07/24,427.0,169.0,-0.4328859060402684,99.428
2021/07/25,443.0,175.0,-0.4336569579288026,99.393
2021/07/26,361.0,126.0,-0.4825462012320328,97.025
2021/07/27,290.0,96.0,-0.5025906735751295,96.06
2021/07/28,252.0,85.0,-0.4955489614243323,96.413
2021/07/29,233.0,81.0,-0.4840764331210191,96.983
2021/07/30,220.0,79.0,-0.471571906354515,97.602
2021/08/01,229.0,82.0,-0.472668810289389,97.554
2021/08/02,414.0,113.0,-0.571157495256167,92.73
2021/08/03,415.0,118.0,-0.5572232645403377,93.44
2021/08/04,470.0,152.0,-0.5112540192926045,95.722
2021/08/05,485.0,146.0,-0.5372424722662441,94.453
2021/08/06,456.0,140.0,-0.5302013422818792,94.818
2021/08/07,453.0,135.0,-0.5408163265306123,94.309
2021/08/08,441.0,138.0,-0.5233160621761658,95.193
2021/08/09,287.0,111.0,-0.4422110552763819,99.235
2021/08/10,299.0,113.0,-0.4514563106796116,98.776
2021/08/11,338.0,146.0,-0.396694214876033,101.513
2021/08/12,322.0,155.0,-0.350104821802935,103.84
2021/08/13,349.0,163.0,-0.36328125,103.17
2021/08/14,339.0,155.0,-0.3724696356275304,102.7
2021/08/15,367.0,178.0,-0.3467889908256881,103.986
2021/08/16,353.0,172.0,-0.3447619047619047,104.078
2021/08/17,398.0,221.0,-0.2859450726978998,107.034
2021/08/18,380.0,175.0,-0.3693693693693693,102.796
2021/08/19,450.0,189.0,-0.4084507042253521,100.807
2021/08/20,441.0,174.0,-0.4341463414634146,99.5
2021/08/21,439.0,176.0,-0.4276422764227642,99.832
2021/08/22,447.0,153.0,-0.49,96.649
2021/08/23,551.0,163.0,-0.5434173669467787,93.929
2021/08/24,502.0,104.0,-0.6567656765676567,88.172
2021/08/25,425.0,79.0,-0.6865079365079365,86.727
2021/08/26,358.0,66.0,-0.6886792452830188,86.696
2021/08/27,353.0,80.0,-0.6304849884526559,89.717
2021/08/28,352.0,78.0,-0.6372093023255814,89.422
2021/08/29,450.0,152.0,-0.4950166112956811,96.696
2021/08/30,395.0,186.0,-0.3597246127366609,103.614
2021/08/31,414.0,451.0,0.0427745664739884,123.912
2021/09/01,423.0,493.0,0.0764192139737991,125.218
2021/09/02,485.0,491.0,0.0061475409836065,121.434
2021/09/03,540.0,511.0,-0.027592768791627,119.553
2021/09/04,543.0,514.0,-0.0274361400189214,119.366
