날짜,Negative,Positive,X_t,nsi
2022/05/20,416.0,122.0,-0.5464684014869888,99.374
2022/05/21,388.0,125.0,-0.5126705653021443,101.458
2022/05/22,375.0,122.0,-0.5090543259557344,101.68
2022/05/23,400.0,112.0,-0.5625,98.376
2022/05/24,398.0,153.0,-0.4446460980036297,105.665
2022/05/25,511.0,174.0,-0.491970802919708,102.73
2022/05/26,514.0,170.0,-0.5029239766081871,102.049
2022/05/27,637.0,202.0,-0.5184743742550656,101.083
2022/05/28,628.0,223.0,-0.4759106933019976,103.723
2022/05/29,657.0,226.0,-0.4881087202718007,102.961
2022/05/30,659.0,218.0,-0.5028506271379704,102.041
2022/05/31,586.0,160.0,-0.5710455764075067,97.795
2022/06/01,477.0,139.0,-0.5487012987012987,99.189
2022/06/02,441.0,164.0,-0.4578512396694215,104.854
2022/06/03,294.0,116.0,-0.4341463414634146,106.326
2022/06/04,276.0,114.0,-0.4153846153846154,107.487
2022/06/05,252.0,112.0,-0.3846153846153846,109.394
2022/06/06,206.0,100.0,-0.3464052287581699,111.756
2022/06/07,235.0,107.0,-0.3742690058479532,109.994
2022/06/08,232.0,97.0,-0.4103343465045592,107.728
2022/06/09,206.0,63.0,-0.5315985130111525,100.144
2022/06/10,178.0,61.0,-0.4895397489539749,102.774
2022/06/11,169.0,36.0,-0.6487804878048781,92.808
2022/06/12,156.0,34.0,-0.6421052631578947,93.236
2022/06/13,172.0,48.0,-0.5636363636363636,98.159
2022/06/14,160.0,58.0,-0.4678899082568807,104.164
2022/06/15,182.0,71.0,-0.4387351778656126,105.988
2022/06/16,178.0,71.0,-0.429718875502008,106.546
2022/06/17,176.0,78.0,-0.3858267716535433,109.29
2022/06/18,180.0,79.0,-0.3899613899613899,109.014
2022/06/19,176.0,76.0,-0.3968253968253968,108.568
2022/06/20,138.0,60.0,-0.3939393939393939,108.735
2022/06/21,131.0,42.0,-0.5144508670520231,101.148
2022/06/22,94.0,31.0,-0.504,101.805
2022/06/23,83.0,24.0,-0.5514018691588785,98.816
2022/06/24,81.0,17.0,-0.6530612244897959,92.411
2022/06/25,69.0,12.0,-0.7037037037037037,89.235
2022/06/26,73.0,12.0,-0.7176470588235294,88.38
2022/06/27,92.0,8.0,-0.84,80.743
2022/06/28,71.0,8.0,-0.7974683544303798,83.479
2022/06/29,60.0,10.0,-0.7142857142857143,88.732
2022/06/30,58.0,10.0,-0.7058823529411765,89.281
