날짜,Negative,Positive,X_t,nsi
2022/01/23,315.0,174.0,-0.2883435582822086,98.52
2022/01/24,301.0,168.0,-0.2835820895522388,98.919
2022/01/25,265.0,149.0,-0.2801932367149758,99.202
2022/01/26,174.0,93.0,-0.3033707865168539,97.268
2022/01/27,210.0,116.0,-0.2883435582822086,98.526
2022/01/28,188.0,100.0,-0.3055555555555556,97.088
2022/01/29,233.0,118.0,-0.3276353276353276,95.243
2022/01/30,238.0,118.0,-0.3370786516853932,94.457
2022/01/31,248.0,115.0,-0.3663911845730027,92.009
2022/02/01,261.0,124.0,-0.3558441558441558,92.904
2022/02/02,271.0,129.0,-0.355,92.984
2022/02/03,255.0,137.0,-0.3010204081632653,97.521
2022/02/04,322.0,200.0,-0.2337164750957854,103.177
2022/02/06,280.0,183.0,-0.2095032397408207,105.208
2022/02/07,294.0,187.0,-0.2224532224532224,104.114
2022/02/08,314.0,201.0,-0.2194174757281553,104.365
2022/02/09,329.0,209.0,-0.2230483271375464,104.055
2022/02/10,329.0,215.0,-0.2095588235294117,105.187
2022/02/11,251.0,171.0,-0.1895734597156398,106.866
2022/02/12,185.0,110.0,-0.2542372881355932,101.402
2022/02/13,180.0,116.0,-0.2162162162162162,104.612
2022/02/14,173.0,132.0,-0.1344262295081967,111.508
2022/02/15,232.0,221.0,-0.0242825607064017,120.728
2022/02/16,198.0,231.0,0.0769230769230769,129.025
2022/02/17,246.0,245.0,-0.0020366598778004,122.294
2022/02/18,242.0,274.0,0.0620155038759689,127.44
2022/02/19,239.0,284.0,0.0860420650095602,129.195
2022/02/20,250.0,281.0,0.0583804143126177,126.725
2022/02/21,302.0,284.0,-0.030716723549488,119.335
2022/02/22,211.0,180.0,-0.0792838874680307,115.316
2022/02/23,238.0,179.0,-0.1414868105515587,110.211
2022/02/24,201.0,201.0,0.0,121.676
2022/02/25,181.0,159.0,-0.0647058823529411,116.35
2022/02/26,185.0,156.0,-0.0850439882697947,114.655
2022/02/27,175.0,158.0,-0.051051051051051,117.361
2022/02/28,133.0,137.0,0.0148148148148148,122.591
2022/03/01,146.0,145.0,-0.0034364261168384,121.018
2022/03/02,126.0,116.0,-0.0413223140495867,117.899
2022/03/03,155.0,95.0,-0.24,101.9
2022/03/04,193.0,104.0,-0.2996632996632997,97.095
2022/03/05,179.0,98.0,-0.2924187725631769,97.682
2022/03/07,280.0,121.0,-0.3965087281795511,89.3
2022/03/08,326.0,141.0,-0.3961456102783726,89.348
2022/03/09,313.0,144.0,-0.3698030634573304,91.486
2022/03/10,494.0,405.0,-0.0989988876529477,113.311
2022/03/11,578.0,450.0,-0.1245136186770428,111.232
2022/03/12,598.0,492.0,-0.0972477064220183,113.399
2022/03/13,660.0,523.0,-0.1158072696534235,111.88
2022/03/14,655.0,535.0,-0.1008403361344537,113.057
2022/03/15,669.0,549.0,-0.0985221674876847,113.213
2022/03/16,703.0,562.0,-0.1114624505928853,112.147
2022/03/17,534.0,322.0,-0.2476635514018691,101.192
2022/03/18,424.0,281.0,-0.2028368794326241,104.796
2022/03/20,401.0,266.0,-0.2023988005997001,104.826
2022/03/21,368.0,260.0,-0.1719745222929936,107.269
2022/03/22,311.0,239.0,-0.1309090909090909,110.562
2022/03/23,239.0,197.0,-0.0963302752293578,113.319
2022/03/24,228.0,201.0,-0.0629370629370629,115.963
2022/03/25,227.0,195.0,-0.0758293838862559,114.887
2022/03/26,216.0,166.0,-0.1308900523560209,110.443
2022/03/27,213.0,154.0,-0.1607629427792915,108.032
2022/03/28,545.0,255.0,-0.3625,91.823
2022/03/29,1074.0,500.0,-0.3646759847522236,91.659
2022/03/30,1433.0,722.0,-0.3299303944315545,94.46
2022/03/31,1672.0,880.0,-0.3103448275862069,96.04
2022/04/01,1848.0,1023.0,-0.2873563218390804,97.893
2022/04/02,1910.0,1053.0,-0.2892338845764428,97.744
2022/04/03,2023.0,1166.0,-0.26873628096582,99.398
2022/04/04,1826.0,1143.0,-0.2300437857864601,102.519
2022/04/05,1421.0,1075.0,-0.1386217948717948,109.89
2022/04/06,1205.0,915.0,-0.1367924528301886,110.021
2022/04/07,1087.0,814.0,-0.1436086270384008,109.456
2022/04/08,1000.0,715.0,-0.1661807580174927,107.623
2022/04/09,1045.0,720.0,-0.1841359773371104,106.165
2022/04/10,994.0,687.0,-0.1826293872694824,106.28
2022/04/11,1006.0,742.0,-0.1510297482837528,108.824
2022/04/12,1030.0,657.0,-0.2211025489033787,103.152
2022/04/13,1178.0,819.0,-0.1797696544817225,106.491
2022/04/14,1151.0,773.0,-0.1964656964656964,105.134
2022/04/15,1092.0,755.0,-0.1824580400649702,106.262
2022/04/16,1003.0,756.0,-0.1404206935758954,109.656
2022/04/17,928.0,664.0,-0.1658291457286432,107.587
2022/04/18,847.0,576.0,-0.1904427266338721,105.584
2022/04/19,909.0,564.0,-0.2342158859470468,102.029
2022/04/20,724.0,389.0,-0.3009883198562443,96.608
2022/04/21,643.0,371.0,-0.2682445759368836,99.271
2022/04/22,664.0,367.0,-0.2880698351115422,97.66
2022/04/23,745.0,392.0,-0.3104661389621811,95.84
2022/04/24,799.0,409.0,-0.3228476821192053,94.837
2022/04/25,771.0,381.0,-0.3385416666666667,93.564
2022/04/26,571.0,319.0,-0.2831460674157303,98.083
2022/04/27,571.0,316.0,-0.2874859075535513,97.731
2022/04/28,617.0,331.0,-0.3016877637130801,96.574
2022/04/29,566.0,334.0,-0.2577777777777778,100.162
2022/04/30,526.0,291.0,-0.2876376988984088,97.722
2022/05/01,500.0,309.0,-0.2360939431396786,101.939
2022/05/02,720.0,472.0,-0.2080536912751678,104.232
2022/05/03,820.0,622.0,-0.1373092926490984,110.014
2022/05/04,767.0,628.0,-0.0996415770609319,113.074
2022/05/05,701.0,620.0,-0.0613171839515518,116.169
2022/05/06,725.0,640.0,-0.0622710622710622,116.047
2022/05/07,668.0,654.0,-0.010590015128593,120.192
2022/05/08,698.0,638.0,-0.0449101796407185,117.341
2022/05/09,586.0,577.0,-0.0077386070507308,120.288
2022/05/10,566.0,485.0,-0.077069457659372,114.623
2022/05/11,563.0,486.0,-0.0734032411820781,114.885
2022/05/12,641.0,506.0,-0.1176983435047951,111.275
2022/05/13,691.0,469.0,-0.1913793103448275,105.299
2022/05/14,722.0,473.0,-0.2083682008368201,103.918
2022/05/15,700.0,476.0,-0.1904761904761904,105.365
2022/05/16,629.0,400.0,-0.2225461613216715,102.759
2022/05/17,545.0,351.0,-0.2165178571428571,103.246
2022/05/18,637.0,348.0,-0.2934010152284264,96.999
2022/05/19,579.0,325.0,-0.2809734513274336,98.011
2022/05/20,503.0,330.0,-0.2076830732292917,103.974
2022/05/21,486.0,304.0,-0.230379746835443,102.123
2022/05/22,455.0,298.0,-0.2084993359893758,103.903
2022/05/23,526.0,307.0,-0.2629051620648259,99.466
2022/05/24,570.0,333.0,-0.2624584717607973,99.503
2022/05/25,499.0,311.0,-0.2320987654320987,101.982
2022/05/26,575.0,384.0,-0.1991657977059437,104.669
2022/05/27,572.0,385.0,-0.1954022988505747,104.973
2022/05/28,585.0,398.0,-0.190233977619532,105.39
2022/05/29,580.0,386.0,-0.2008281573498964,104.519
2022/05/30,489.0,341.0,-0.1783132530120482,106.357
2022/05/31,671.0,526.0,-0.1211361737677527,111.025
2022/06/01,671.0,547.0,-0.1018062397372742,112.586
2022/06/02,647.0,508.0,-0.1203463203463203,111.049
2022/06/03,747.0,535.0,-0.1653666146645865,107.354
2022/06/04,716.0,517.0,-0.1613949716139497,107.67
2022/06/05,702.0,508.0,-0.1603305785123966,107.748
2022/06/06,699.0,501.0,-0.165,107.357
2022/06/07,465.0,265.0,-0.273972602739726,98.423
2022/06/08,434.0,220.0,-0.327217125382263,94.059
2022/06/09,349.0,166.0,-0.3553398058252427,91.761
2022/06/10,290.0,142.0,-0.3425925925925926,92.815
2022/06/11,317.0,152.0,-0.3518123667377398,92.067
2022/06/12,351.0,171.0,-0.3448275862068966,92.649
2022/06/13,382.0,191.0,-0.3333333333333333,93.6
2022/06/14,458.0,222.0,-0.3470588235294117,92.48
2022/06/15,462.0,248.0,-0.3014084507042253,96.238
2022/06/16,535.0,310.0,-0.2662721893491124,99.131
2022/06/17,507.0,304.0,-0.250308261405672,100.445
2022/06/18,498.0,312.0,-0.2296296296296296,102.148
2022/06/19,513.0,294.0,-0.2713754646840148,98.706
2022/06/20,564.0,362.0,-0.2181425485961123,103.097
2022/06/21,714.0,865.0,0.0956301456618112,128.819
2022/06/22,816.0,947.0,0.0743051616562677,126.909
2022/06/23,784.0,901.0,0.0694362017804154,126.361
2022/06/24,786.0,908.0,0.0720188902007083,126.421
2022/06/25,776.0,884.0,0.0650602409638554,125.718
2022/06/26,723.0,880.0,0.0979413599500935,128.194
2022/06/27,675.0,826.0,0.100599600266489,128.228
2022/06/28,531.0,324.0,-0.2421052631578947,100.817
2022/06/29,467.0,240.0,-0.321074964639321,94.501
2022/06/30,746.0,511.0,-0.1869530628480509,105.237
